ID,LISTING_ID,REVIEW_SCORE,REVIEW_DATE
4368,1128894,5,2018-11-11
4369,1128894,4,2018-11-16
4370,1128894,5,2018-11-22
4371,1128894,5,2018-11-27
4372,1128894,5,2018-12-03
4373,1128894,5,2018-12-08
4374,1128894,3,2018-12-14
4375,1128894,5,2018-12-20
4376,1128894,5,2018-12-25
4377,1128894,5,2018-12-31
4378,1128894,4,2019-01-05
4379,1128894,5,2019-01-11
4380,1128894,4,2019-01-17
4381,1128894,5,2019-01-22
4382,1128894,3,2019-01-28
4383,1128894,5,2019-02-02
4384,1128894,1,2019-02-08
4385,1128894,5,2019-02-13
4386,1128894,5,2019-02-19
4387,1128894,5,2019-02-25
4388,1128894,4,2019-03-02
4389,1128894,5,2019-03-08
4390,1128894,5,2019-03-13
4391,1128894,5,2019-03-19
4392,1128894,5,2019-03-24
4393,1128894,5,2019-03-30
4394,1128894,4,2019-04-05
4395,1128894,5,2019-04-10
4396,1128894,5,2019-04-16
4397,1128894,5,2019-04-21
4398,1128894,5,2019-04-27
4399,1128894,4,2019-05-03
4400,1128894,5,2019-05-08
4401,1128894,5,2019-05-14
4402,1128894,5,2019-05-19
4403,1128894,5,2019-05-25
4404,1128894,4,2019-05-30
4405,1128894,1,2019-06-05
4406,1128894,5,2019-06-11
4407,1128894,4,2019-06-16
4408,1128894,5,2019-06-22
4409,1128894,1,2019-06-27
4410,1128894,4,2019-07-03
4411,1128894,5,2019-07-09
4412,1128894,5,2019-07-14
4413,1128894,5,2019-07-20
4414,1128894,5,2019-07-25
4415,1128894,4,2019-07-31
4416,1128894,5,2019-08-05
4417,1128894,5,2019-08-11
4612,1454258,5,2013-08-19
4613,1454258,5,2013-08-26
4614,1454258,5,2013-09-03
4615,1454258,1,2013-09-10
4616,1454258,5,2013-09-17
4617,1454258,5,2013-09-24
4618,1454258,5,2013-10-02
4619,1454258,5,2013-10-09
4620,1454258,5,2013-10-16
4621,1454258,4,2013-10-23
4622,1454258,5,2013-10-31
4623,1454258,5,2013-11-07
4624,1454258,5,2013-11-14
4625,1454258,5,2013-11-21
4626,1454258,5,2013-11-29
4627,1454258,5,2013-12-06
4628,1454258,5,2013-12-13
4629,1454258,5,2013-12-20
4630,1454258,5,2013-12-28
4631,1454258,3,2014-01-04
4632,1454258,5,2014-01-11
4633,1454258,5,2014-01-19
4634,1454258,5,2014-01-26
4635,1454258,5,2014-02-02
4636,1454258,5,2014-02-09
4637,1454258,3,2014-02-17
4638,1454258,4,2014-02-24
4639,1454258,4,2014-03-03
4640,1454258,5,2014-03-10
4641,1454258,4,2014-03-18
4642,1454258,5,2014-03-25
4643,1454258,5,2014-04-01
4644,1454258,2,2014-04-08
4645,1454258,5,2014-04-16
4646,1454258,5,2014-04-23
4647,1454258,5,2014-04-30
4648,1454258,4,2014-05-08
4649,1454258,5,2014-05-15
4650,1454258,4,2014-05-22
4651,1454258,5,2014-05-29
4652,1454258,3,2014-06-06
4653,1454258,5,2014-06-13
4654,1454258,5,2014-06-20
4655,1454258,5,2014-06-27
4656,1454258,5,2014-07-05
4657,1454258,5,2014-07-12
4658,1454258,5,2014-07-19
4659,1454258,5,2014-07-26
4660,1454258,5,2014-08-03
4661,1454258,3,2014-08-10
4662,1454258,5,2014-08-17
4663,1454258,4,2014-08-24
4664,1454258,4,2014-09-01
4665,1454258,4,2014-09-08
4666,1454258,5,2014-09-15
4667,1454258,5,2014-09-23
4668,1454258,3,2014-09-30
4669,1454258,5,2014-10-07
4670,1454258,5,2014-10-14
4671,1454258,5,2014-10-22
4672,1454258,4,2014-10-29
4673,1454258,5,2014-11-05
4674,1454258,4,2014-11-12
4675,1454258,5,2014-11-20
4676,1454258,5,2014-11-27
4677,1454258,5,2014-12-04
4678,1454258,5,2014-12-11
4679,1454258,5,2014-12-19
4680,1454258,5,2014-12-26
4681,1454258,5,2015-01-02
4682,1454258,4,2015-01-10
4683,1454258,5,2015-01-17
4684,1454258,4,2015-01-24
4685,1454258,5,2015-01-31
4686,1454258,5,2015-02-08
4687,1454258,5,2015-02-15
4688,1454258,5,2015-02-22
4689,1454258,5,2015-03-01
4690,1454258,5,2015-03-09
4691,1454258,5,2015-03-16
4692,1454258,5,2015-03-23
4693,1454258,4,2015-03-30
4694,1454258,4,2015-04-07
4695,1454258,5,2015-04-14
4696,1454258,3,2015-04-21
4697,1454258,4,2015-04-28
4698,1454258,5,2015-05-06
4699,1454258,5,2015-05-13
4700,1454258,5,2015-05-20
4701,1454258,5,2015-05-28
4702,1454258,5,2015-06-04
4703,1454258,5,2015-06-11
4704,1454258,4,2015-06-18
4705,1454258,5,2015-06-26
4706,1454258,5,2015-07-03
4707,1454258,5,2015-07-10
4708,1454258,1,2015-07-17
4709,1454258,5,2015-07-25
4710,1454258,3,2015-08-01
4711,1454258,5,2015-08-08
4712,1454258,5,2015-08-15
4713,1454258,5,2015-08-23
4714,1454258,4,2015-08-30
4715,1454258,5,2015-09-06
4716,1454258,5,2015-09-14
4717,1454258,5,2015-09-21
4718,1454258,5,2015-09-28
4719,1454258,5,2015-10-05
4720,1454258,3,2015-10-13
4721,1454258,3,2015-10-20
4722,1454258,5,2015-10-27
4723,1454258,5,2015-11-03
4724,1454258,5,2015-11-11
4725,1454258,5,2015-11-18
4726,1454258,4,2015-11-25
4727,1454258,5,2015-12-02
4728,1454258,4,2015-12-10
4729,1454258,5,2015-12-17
4730,1454258,5,2015-12-24
4731,1454258,5,2015-12-31
4732,1454258,5,2016-01-08
4733,1454258,4,2016-01-15
4734,1454258,4,2016-01-22
4735,1454258,5,2016-01-30
4736,1454258,5,2016-02-06
4737,1454258,4,2016-02-13
4738,1454258,5,2016-02-20
4739,1454258,4,2016-02-28
4740,1454258,4,2016-03-06
4741,1454258,5,2016-03-13
4742,1454258,4,2016-03-20
4743,1454258,5,2016-03-28
4744,1454258,5,2016-04-04
4745,1454258,5,2016-04-11
4746,1454258,5,2016-04-18
4747,1454258,5,2016-04-26
4748,1454258,5,2016-05-03
4749,1454258,5,2016-05-10
4750,1454258,5,2016-05-18
4751,1454258,5,2016-05-25
4752,1454258,5,2016-06-01
4753,1454258,1,2016-06-08
4754,1454258,4,2016-06-16
4755,1454258,5,2016-06-23
4756,1454258,5,2016-06-30
4757,1454258,5,2016-07-07
4758,1454258,5,2016-07-15
4759,1454258,5,2016-07-22
4760,1454258,5,2016-07-29
4761,1454258,5,2016-08-05
4762,1454258,5,2016-08-13
4763,1454258,4,2016-08-20
4764,1454258,5,2016-08-27
4765,1454258,5,2016-09-03
4766,1454258,5,2016-09-11
4767,1454258,5,2016-09-18
4768,1454258,5,2016-09-25
4769,1454258,5,2016-10-03
4770,1454258,5,2016-10-10
4771,1454258,5,2016-10-17
4772,1454258,4,2016-10-24
4773,1454258,4,2016-11-01
4774,1454258,5,2016-11-08
4775,1454258,5,2016-11-15
4776,1454258,4,2016-11-22
4777,1454258,4,2016-11-30
4778,1454258,5,2016-12-07
4779,1454258,5,2016-12-14
4780,1454258,5,2016-12-21
4781,1454258,3,2016-12-29
4782,1454258,5,2017-01-05
4783,1454258,5,2017-01-12
4784,1454258,5,2017-01-19
4785,1454258,5,2017-01-27
4786,1454258,5,2017-02-03
4787,1454258,5,2017-02-10
4788,1454258,5,2017-02-18
4789,1454258,5,2017-02-25
4790,1454258,5,2017-03-04
4791,1454258,5,2017-03-11
4792,1454258,5,2017-03-19
4793,1454258,5,2017-03-26
4794,1454258,5,2017-04-02
4795,1454258,4,2017-04-09
4796,1454258,5,2017-04-17
4797,1454258,5,2017-04-24
4798,1454258,5,2017-05-01
4799,1454258,5,2017-05-08
4800,1454258,5,2017-05-16
4801,1454258,5,2017-05-23
4802,1454258,5,2017-05-30
4803,1454258,5,2017-06-07
4804,1454258,5,2017-06-14
4805,1454258,5,2017-06-21
4806,1454258,5,2017-06-28
4807,1454258,5,2017-07-06
4808,1454258,4,2017-07-13
4809,1454258,5,2017-07-20
4810,1454258,5,2017-07-27
4811,1454258,5,2017-08-04
4812,1454258,4,2017-08-11
4813,1454258,5,2017-08-18
4814,1454258,5,2017-08-25
4815,1454258,5,2017-09-02
4816,1454258,5,2017-09-09
4817,1454258,5,2017-09-16
4818,1454258,5,2017-09-23
4819,1454258,5,2017-10-01
4820,1454258,5,2017-10-08
4821,1454258,4,2017-10-15
4822,1454258,4,2017-10-23
4823,1454258,2,2017-10-30
4824,1454258,5,2017-11-06
4825,1454258,4,2017-11-13
4826,1454258,5,2017-11-21
4827,1454258,5,2017-11-28
4828,1454258,3,2017-12-05
4829,1454258,4,2017-12-12
4830,1454258,1,2017-12-20
4831,1454258,5,2017-12-27
4832,1454258,5,2018-01-03
4833,1454258,5,2018-01-10
4834,1454258,5,2018-01-18
4835,1454258,5,2018-01-25
4836,1454258,2,2018-02-01
4837,1454258,5,2018-02-09
4838,1454258,5,2018-02-16
4839,1454258,3,2018-02-23
4840,1454258,4,2018-03-02
4841,1454258,5,2018-03-10
4842,1454258,5,2018-03-17
4843,1454258,5,2018-03-24
4844,1454258,5,2018-03-31
4845,1454258,4,2018-04-08
4846,1454258,4,2018-04-15
4847,1454258,1,2018-04-22
4848,1454258,5,2018-04-29
4849,1454258,4,2018-05-07
4850,1454258,5,2018-05-14
4851,1454258,5,2018-05-21
4852,1454258,5,2018-05-28
4853,1454258,3,2018-06-05
4854,1454258,5,2018-06-12
4855,1454258,4,2018-06-19
4856,1454258,5,2018-06-27
4857,1454258,5,2018-07-04
4858,1454258,5,2018-07-11
4859,1454258,3,2018-07-18
4860,1454258,5,2018-07-26
4861,1454258,4,2018-08-02
4862,1454258,5,2018-08-09
4863,1454258,5,2018-08-16
4864,1454258,4,2018-08-24
4865,1454258,5,2018-08-31
4866,1454258,3,2018-09-07
4867,1454258,3,2018-09-14
4868,1454258,5,2018-09-22
4869,1454258,4,2018-09-29
4870,1454258,5,2018-10-06
4871,1454258,5,2018-10-14
4872,1454258,5,2018-10-21
4873,1454258,5,2018-10-28
4874,1454258,3,2018-11-04
4875,1454258,4,2018-11-12
4876,1454258,4,2018-11-19
4877,1454258,5,2018-11-26
4878,1454258,5,2018-12-03
4879,1454258,5,2018-12-11
4880,1454258,5,2018-12-18
4881,1454258,5,2018-12-25
4882,1454258,5,2019-01-01
4883,1454258,5,2019-01-09
4884,1454258,4,2019-01-16
4885,1454258,1,2019-01-23
4886,1454258,4,2019-01-30
4887,1454258,5,2019-02-07
4888,1454258,5,2019-02-14
4889,1454258,5,2019-02-21
4890,1454258,4,2019-03-01
4891,1454258,4,2019-03-08
4892,1454258,5,2019-03-15
4893,1454258,3,2019-03-22
4894,1454258,5,2019-03-30
4895,1454258,5,2019-04-06
4896,1454258,5,2019-04-13
4897,1454258,3,2019-04-20
4898,1454258,5,2019-04-28
4899,1454258,5,2019-05-05
4900,1454258,5,2019-05-12
4901,1454258,5,2019-05-19
4902,1454258,5,2019-05-27
4903,1454258,5,2019-06-03
4904,1454258,5,2019-06-10
4905,1454258,3,2019-06-18
4906,1454258,5,2019-06-25
4907,1454258,2,2019-07-02
4908,1454258,2,2019-07-09
4909,1454258,3,2019-07-17
4910,1454258,5,2019-07-24
4911,1454258,5,2019-07-31
4912,1454258,3,2019-08-07
4913,1454258,5,2019-08-15
4914,1454258,5,2019-08-22
4915,1454258,4,2019-08-29
4916,1454258,1,2019-09-05
4917,1454258,5,2019-09-13
4918,1454258,5,2019-09-20
4919,1454258,5,2019-09-27
4920,1454258,5,2019-10-04
4921,1454258,4,2019-10-12
4922,1454258,5,2019-10-19
3140,743759,5,2013-04-01
3141,743759,5,2014-11-15
3142,743759,4,2016-07-01
3143,743759,5,2018-02-14
3144,743759,5,2019-09-30
5337,1677807,4,2013-10-11
5338,1677807,5,2013-12-01
5339,1677807,5,2014-01-21
5340,1677807,3,2014-03-13
5341,1677807,5,2014-05-02
5342,1677807,4,2014-06-22
5343,1677807,5,2014-08-12
5344,1677807,4,2014-10-02
5345,1677807,5,2014-11-22
5346,1677807,5,2015-01-12
5347,1677807,5,2015-03-04
5348,1677807,5,2015-04-24
5349,1677807,5,2015-06-13
5350,1677807,5,2015-08-03
5351,1677807,5,2015-09-23
5352,1677807,3,2015-11-13
5353,1677807,5,2016-01-03
5354,1677807,5,2016-02-23
5355,1677807,4,2016-04-14
5356,1677807,5,2016-06-04
5357,1677807,4,2016-07-24
5358,1677807,5,2016-09-13
5359,1677807,4,2016-11-03
5360,1677807,1,2016-12-24
5361,1677807,4,2017-02-13
5362,1677807,5,2017-04-05
5363,1677807,4,2017-05-26
5364,1677807,5,2017-07-15
5365,1677807,1,2017-09-04
5366,1677807,5,2017-10-25
5367,1677807,5,2017-12-15
5368,1677807,5,2018-02-04
5369,1677807,5,2018-03-27
5370,1677807,1,2018-05-17
5371,1677807,4,2018-07-07
5372,1677807,5,2018-08-26
5373,1677807,5,2018-10-16
5374,1677807,5,2018-12-06
5375,1677807,4,2019-01-26
5376,1677807,3,2019-03-18
5377,1677807,5,2019-05-08
5378,1677807,5,2019-06-28
5379,1677807,3,2019-08-18
5380,1677807,5,2019-10-07
5381,1677807,4,2019-11-27
5382,1677807,3,2020-01-17
5383,1677807,1,2020-03-08
5616,1692573,5,2015-06-11
5617,1692573,5,2015-06-21
5618,1692573,5,2015-07-01
5619,1692573,5,2015-07-12
5620,1692573,5,2015-07-22
5621,1692573,5,2015-08-01
5622,1692573,5,2015-08-11
5623,1692573,1,2015-08-21
5624,1692573,5,2015-09-01
5625,1692573,5,2015-09-11
5626,1692573,5,2015-09-21
5627,1692573,3,2015-10-01
5628,1692573,5,2015-10-11
5629,1692573,5,2015-10-22
5630,1692573,4,2015-11-01
5631,1692573,3,2015-11-11
5632,1692573,5,2015-11-21
5633,1692573,4,2015-12-01
5634,1692573,3,2015-12-12
5635,1692573,5,2015-12-22
5636,1692573,5,2016-01-01
5637,1692573,5,2016-01-11
5638,1692573,5,2016-01-21
5639,1692573,5,2016-02-01
5640,1692573,5,2016-02-11
5641,1692573,5,2016-02-21
5642,1692573,5,2016-03-02
5643,1692573,5,2016-03-13
5644,1692573,5,2016-03-23
5645,1692573,5,2016-04-02
5646,1692573,5,2016-04-12
5647,1692573,5,2016-04-22
5648,1692573,5,2016-05-03
5649,1692573,4,2016-05-13
5650,1692573,4,2016-05-23
5651,1692573,3,2016-06-02
5652,1692573,5,2016-06-12
5653,1692573,5,2016-06-23
5654,1692573,5,2016-07-03
5655,1692573,4,2016-07-13
5656,1692573,5,2016-07-23
5657,1692573,4,2016-08-02
5658,1692573,5,2016-08-13
5659,1692573,5,2016-08-23
5660,1692573,5,2016-09-02
5661,1692573,4,2016-09-12
5662,1692573,5,2016-09-22
5663,1692573,5,2016-10-03
5664,1692573,4,2016-10-13
5665,1692573,5,2016-10-23
5666,1692573,4,2016-11-02
5667,1692573,5,2016-11-12
5668,1692573,5,2016-11-23
5669,1692573,5,2016-12-03
5670,1692573,5,2016-12-13
5671,1692573,5,2016-12-23
5672,1692573,5,2017-01-02
5673,1692573,5,2017-01-13
5674,1692573,5,2017-01-23
5675,1692573,5,2017-02-02
5676,1692573,5,2017-02-12
5677,1692573,5,2017-02-22
5678,1692573,5,2017-03-05
5679,1692573,5,2017-03-15
5680,1692573,3,2017-03-25
5681,1692573,3,2017-04-04
5682,1692573,5,2017-04-14
5683,1692573,5,2017-04-25
5684,1692573,5,2017-05-05
5685,1692573,5,2017-05-15
5686,1692573,5,2017-05-25
5687,1692573,5,2017-06-04
5688,1692573,5,2017-06-15
5689,1692573,5,2017-06-25
5690,1692573,5,2017-07-05
5691,1692573,2,2017-07-15
5692,1692573,4,2017-07-25
5693,1692573,5,2017-08-05
5694,1692573,3,2017-08-15
5695,1692573,5,2017-08-25
5696,1692573,3,2017-09-04
5697,1692573,5,2017-09-15
5698,1692573,5,2017-09-25
5699,1692573,5,2017-10-05
5700,1692573,4,2017-10-15
5701,1692573,2,2017-10-25
5702,1692573,5,2017-11-05
5703,1692573,3,2017-11-15
5704,1692573,4,2017-11-25
5705,1692573,5,2017-12-05
5706,1692573,1,2017-12-15
5707,1692573,5,2017-12-26
5708,1692573,5,2018-01-05
5709,1692573,5,2018-01-15
5710,1692573,5,2018-01-25
5711,1692573,3,2018-02-04
5712,1692573,5,2018-02-15
5713,1692573,5,2018-02-25
5714,1692573,4,2018-03-07
5715,1692573,5,2018-03-17
5716,1692573,5,2018-03-27
5717,1692573,4,2018-04-07
5718,1692573,5,2018-04-17
5719,1692573,5,2018-04-27
5720,1692573,5,2018-05-07
5721,1692573,5,2018-05-17
5722,1692573,5,2018-05-28
5723,1692573,4,2018-06-07
5724,1692573,5,2018-06-17
5725,1692573,5,2018-06-27
5726,1692573,5,2018-07-07
5727,1692573,5,2018-07-18
5728,1692573,5,2018-07-28
5729,1692573,2,2018-08-07
5730,1692573,5,2018-08-17
5731,1692573,5,2018-08-27
5732,1692573,5,2018-09-07
5733,1692573,5,2018-09-17
5734,1692573,3,2018-09-27
5735,1692573,5,2018-10-07
5736,1692573,4,2018-10-17
5737,1692573,5,2018-10-28
5738,1692573,5,2018-11-07
5739,1692573,3,2018-11-17
5740,1692573,3,2018-11-27
5741,1692573,5,2018-12-07
5742,1692573,4,2018-12-18
5743,1692573,5,2018-12-28
5744,1692573,4,2019-01-07
5745,1692573,4,2019-01-17
5746,1692573,5,2019-01-27
5747,1692573,5,2019-02-07
5748,1692573,4,2019-02-17
5749,1692573,5,2019-02-27
5750,1692573,5,2019-03-09
5751,1692573,4,2019-03-20
5752,1692573,5,2019-03-30
5753,1692573,3,2019-04-09
5754,1692573,5,2019-04-19
5755,1692573,5,2019-04-29
5756,1692573,5,2019-05-10
5757,1692573,5,2019-05-20
5758,1692573,4,2019-05-30
5759,1692573,4,2019-06-09
5760,1692573,3,2019-06-19
5761,1692573,5,2019-06-30
5762,1692573,3,2019-07-10
5763,1692573,5,2019-07-20
5764,1692573,4,2019-07-30
5765,1692573,5,2019-08-09
5766,1692573,5,2019-08-20
5767,1692573,5,2019-08-30
5768,1692573,5,2019-09-09
5769,1692573,5,2019-09-19
5770,1692573,3,2019-09-29
5771,1692573,5,2019-10-10
5772,1692573,4,2019-10-20
5773,1692573,5,2019-10-30
5774,1692573,4,2019-11-09
5775,1692573,5,2019-11-19
5776,1692573,5,2019-11-30
5777,1692573,4,2019-12-10
5778,1692573,5,2019-12-20
5779,1692573,5,2019-12-30
5780,1692573,3,2020-01-09
5781,1692573,5,2020-01-20
5782,1692573,5,2020-01-30
5783,1692573,5,2020-02-09
5784,1692573,5,2020-02-19
5785,1692573,5,2020-02-29
5786,1692573,5,2020-03-11
5787,1692573,5,2020-03-21
5788,1692573,5,2020-03-31
5789,1692573,5,2020-04-10
5790,1692573,5,2020-04-20
5791,1692573,3,2020-05-01
5792,1692573,5,2020-05-11
5793,1692573,5,2020-05-21
5794,1692573,4,2020-05-31
5795,1692573,4,2020-06-10
5796,1692573,5,2020-06-21
5797,1692573,5,2020-07-01
5798,1692573,5,2020-07-11
5799,1692573,4,2020-07-21
5800,1692573,5,2020-07-31
5801,1692573,3,2020-08-11
5802,1692573,5,2020-08-21
5803,1692573,5,2020-08-31
5804,1692573,3,2020-09-10
5805,1692573,5,2020-09-21
5806,1692573,5,2020-10-01
5807,1692573,5,2020-10-11
5808,1692573,5,2020-10-21
5809,1692573,3,2020-10-31
5810,1692573,3,2020-11-11
5811,1692573,5,2020-11-21
5812,1692573,4,2020-12-01
5813,1692573,4,2020-12-11
5814,1692573,4,2020-12-21
5815,1692573,5,2021-01-01
5816,1692573,4,2021-01-11
5817,1692573,5,2021-01-21
5818,1692573,1,2021-01-31
5819,1692573,5,2021-02-10
5820,1692573,5,2021-02-21
5821,1692573,5,2021-03-03
5822,1692573,5,2021-03-13
5823,1692573,5,2021-03-23
5824,1692573,5,2021-04-02
5825,1692573,5,2021-04-13
5826,1692573,3,2021-04-23
5827,1692573,5,2021-05-03
5828,1692573,1,2021-05-13
5829,1692573,4,2021-05-23
5830,1692573,5,2021-06-03
5831,1692573,5,2021-06-13
5832,1692573,5,2021-06-23
2738,568234,5,2012-07-15
2739,568234,5,2012-07-27
2740,568234,5,2012-08-08
2741,568234,5,2012-08-20
2742,568234,5,2012-08-31
2743,568234,4,2012-09-12
2744,568234,5,2012-09-24
2745,568234,5,2012-10-06
2746,568234,4,2012-10-18
2747,568234,5,2012-10-30
2748,568234,5,2012-11-10
2749,568234,5,2012-11-22
2750,568234,3,2012-12-04
2751,568234,5,2012-12-16
2752,568234,5,2012-12-28
2753,568234,5,2013-01-09
2754,568234,4,2013-01-20
2755,568234,5,2013-02-01
2756,568234,5,2013-02-13
2757,568234,5,2013-02-25
2758,568234,5,2013-03-09
2759,568234,4,2013-03-21
2760,568234,5,2013-04-01
2761,568234,4,2013-04-13
2762,568234,5,2013-04-25
2763,568234,5,2013-05-07
2764,568234,5,2013-05-19
2765,568234,5,2013-05-31
2766,568234,5,2013-06-11
2767,568234,5,2013-06-23
2768,568234,5,2013-07-05
2769,568234,5,2013-07-17
2770,568234,5,2013-07-29
2771,568234,5,2013-08-10
2772,568234,3,2013-08-21
2773,568234,5,2013-09-02
2774,568234,4,2013-09-14
2775,568234,4,2013-09-26
2776,568234,3,2013-10-08
2777,568234,5,2013-10-20
2778,568234,5,2013-10-31
2779,568234,5,2013-11-12
2780,568234,5,2013-11-24
2781,568234,5,2013-12-06
2782,568234,5,2013-12-18
2783,568234,5,2013-12-30
2784,568234,5,2014-01-10
2785,568234,3,2014-01-22
2786,568234,5,2014-02-03
2787,568234,4,2014-02-15
2788,568234,5,2014-02-27
2789,568234,5,2014-03-11
2790,568234,5,2014-03-22
2791,568234,5,2014-04-03
2792,568234,4,2014-04-15
2793,568234,5,2014-04-27
2794,568234,3,2014-05-09
2795,568234,5,2014-05-21
2796,568234,5,2014-06-01
2797,568234,5,2014-06-13
2798,568234,5,2014-06-25
2799,568234,5,2014-07-07
2800,568234,5,2014-07-19
2801,568234,5,2014-07-31
2802,568234,5,2014-08-11
2803,568234,5,2014-08-23
2804,568234,4,2014-09-04
2805,568234,5,2014-09-16
2806,568234,5,2014-09-28
2807,568234,5,2014-10-10
2808,568234,5,2014-10-21
2809,568234,5,2014-11-02
2810,568234,5,2014-11-14
2811,568234,5,2014-11-26
2812,568234,5,2014-12-08
2813,568234,4,2014-12-20
2814,568234,5,2014-12-31
2815,568234,5,2015-01-12
2816,568234,5,2015-01-24
2817,568234,1,2015-02-05
2818,568234,4,2015-02-17
2819,568234,5,2015-03-01
2820,568234,5,2015-03-12
2821,568234,5,2015-03-24
2822,568234,5,2015-04-05
2823,568234,3,2015-04-17
2824,568234,5,2015-04-29
2825,568234,5,2015-05-11
2826,568234,4,2015-05-22
2827,568234,3,2015-06-03
2828,568234,5,2015-06-15
2829,568234,5,2015-06-27
2830,568234,4,2015-07-09
2831,568234,5,2015-07-21
2832,568234,4,2015-08-01
2833,568234,5,2015-08-13
2834,568234,5,2015-08-25
2835,568234,5,2015-09-06
2836,568234,5,2015-09-18
2837,568234,5,2015-09-30
2838,568234,5,2015-10-11
2839,568234,5,2015-10-23
2840,568234,5,2015-11-04
2841,568234,5,2015-11-16
2842,568234,5,2015-11-28
2843,568234,5,2015-12-10
2844,568234,1,2015-12-21
2845,568234,4,2016-01-02
2846,568234,5,2016-01-14
2847,568234,5,2016-01-26
2848,568234,5,2016-02-07
2849,568234,5,2016-02-19
2850,568234,5,2016-03-01
2851,568234,4,2016-03-13
2852,568234,5,2016-03-25
2853,568234,5,2016-04-06
2854,568234,5,2016-04-18
2855,568234,5,2016-04-30
2856,568234,5,2016-05-11
2857,568234,5,2016-05-23
2858,568234,5,2016-06-04
2859,568234,5,2016-06-16
2860,568234,5,2016-06-28
2861,568234,5,2016-07-10
2862,568234,5,2016-07-21
2863,568234,5,2016-08-02
2864,568234,5,2016-08-14
2865,568234,5,2016-08-26
2866,568234,5,2016-09-07
2867,568234,5,2016-09-19
2868,568234,5,2016-09-30
2869,568234,5,2016-10-12
2870,568234,1,2016-10-24
2871,568234,5,2016-11-05
2872,568234,5,2016-11-17
2873,568234,5,2016-11-29
2874,568234,5,2016-12-10
2875,568234,5,2016-12-22
2876,568234,5,2017-01-03
2877,568234,5,2017-01-15
2878,568234,5,2017-01-27
2879,568234,4,2017-02-08
2880,568234,5,2017-02-19
2881,568234,4,2017-03-03
2882,568234,5,2017-03-15
2883,568234,4,2017-03-27
2884,568234,5,2017-04-08
2885,568234,5,2017-04-20
2886,568234,5,2017-05-01
2887,568234,4,2017-05-13
2888,568234,5,2017-05-25
2889,568234,4,2017-06-06
2890,568234,5,2017-06-18
2891,568234,5,2017-06-30
2892,568234,5,2017-07-11
2893,568234,5,2017-07-23
2894,568234,5,2017-08-04
2895,568234,5,2017-08-16
2896,568234,4,2017-08-28
2897,568234,2,2017-09-09
2898,568234,5,2017-09-20
2899,568234,5,2017-10-02
2900,568234,5,2017-10-14
2901,568234,4,2017-10-26
2902,568234,5,2017-11-07
2903,568234,5,2017-11-19
2904,568234,5,2017-11-30
2905,568234,5,2017-12-12
2906,568234,5,2017-12-24
2907,568234,5,2018-01-05
2908,568234,5,2018-01-17
2909,568234,5,2018-01-29
2910,568234,4,2018-02-09
2911,568234,5,2018-02-21
2912,568234,3,2018-03-05
2913,568234,3,2018-03-17
2914,568234,5,2018-03-29
2915,568234,4,2018-04-10
2916,568234,5,2018-04-21
2917,568234,5,2018-05-03
2918,568234,5,2018-05-15
2919,568234,5,2018-05-27
2920,568234,4,2018-06-08
2921,568234,4,2018-06-20
2922,568234,3,2018-07-01
2923,568234,5,2018-07-13
2924,568234,5,2018-07-25
2925,568234,5,2018-08-06
2926,568234,5,2018-08-18
2927,568234,4,2018-08-30
2928,568234,5,2018-09-10
2929,568234,5,2018-09-22
2930,568234,5,2018-10-04
2931,568234,5,2018-10-16
2932,568234,3,2018-10-28
2933,568234,4,2018-11-09
2934,568234,3,2018-11-20
2935,568234,1,2018-12-02
2936,568234,5,2018-12-14
2937,568234,5,2018-12-26
2938,568234,4,2019-01-07
2939,568234,5,2019-01-19
2940,568234,4,2019-01-30
2941,568234,5,2019-02-11
2942,568234,5,2019-02-23
2943,568234,5,2019-03-07
2944,568234,5,2019-03-19
2945,568234,5,2019-03-31
2946,568234,3,2019-04-11
2947,568234,5,2019-04-23
2948,568234,4,2019-05-05
2949,568234,5,2019-05-17
2950,568234,5,2019-05-29
2951,568234,5,2019-06-10
2952,568234,5,2019-06-21
2953,568234,5,2019-07-03
2954,568234,4,2019-07-15
2955,568234,4,2019-07-27
2956,568234,4,2019-08-08
2957,568234,5,2019-08-20
2958,568234,5,2019-08-31
2959,568234,5,2019-09-12
2960,568234,5,2019-09-24
2961,568234,5,2019-10-06
2962,568234,5,2019-10-18
2963,568234,5,2019-10-30
2964,568234,4,2019-11-10
2965,568234,5,2019-11-22
2966,568234,5,2019-12-04
2967,568234,5,2019-12-16
2968,568234,5,2019-12-28
2969,568234,4,2020-01-09
2970,568234,4,2020-01-20
2971,568234,5,2020-02-01
2972,568234,4,2020-02-13
2973,568234,4,2020-02-25
2974,568234,1,2020-03-08
2975,568234,5,2020-03-20
2976,568234,5,2020-03-31
2977,568234,4,2020-04-12
2978,568234,5,2020-04-24
2979,568234,5,2020-05-06
2980,568234,5,2020-05-18
2981,568234,5,2020-05-30
2982,568234,4,2020-06-10
2983,568234,5,2020-06-22
2984,568234,5,2020-07-04
2985,568234,5,2020-07-16
2986,568234,5,2020-07-28
2987,568234,5,2020-08-09
2988,568234,5,2020-08-20
2989,568234,5,2020-09-01
2990,568234,5,2020-09-13
2991,568234,5,2020-09-25
2992,568234,5,2020-10-07
2993,568234,2,2020-10-19
2994,568234,5,2020-10-30
2995,568234,5,2020-11-11
2996,568234,5,2020-11-23
